person,anger,gender,item,description,do,other,scold,shout,poly,dich
96,18,0,18,want train shout,1,1,0,1,0,0
96,18,0,19,want store curse,1,0,0,0,1,1
96,18,0,20,want store scold,1,0,1,0,0,0
96,18,0,21,want store shout,1,0,0,1,0,0
96,18,0,22,want operator curse,1,0,0,0,1,1
96,18,0,23,want operator scold,1,0,1,0,1,1
96,18,0,24,want operator shout,1,0,0,1,0,0
97,26,0,1,do bus curse,0,1,0,0,0,0
97,26,0,2,do bus scold,0,1,1,0,0,0
97,26,0,3,do bus shout,0,1,0,1,0,0
97,26,0,4,do train curse,0,1,0,0,1,1
97,26,0,5,do train scold,0,1,1,0,1,1
97,26,0,6,do train shout,0,1,0,1,0,0
97,26,0,7,do store curse,0,0,0,0,0,0
97,26,0,8,do store scold,0,0,1,0,0,0
97,26,0,9,do store shout,0,0,0,1,0,0
97,26,0,10,do operator curse,0,0,0,0,0,0
97,26,0,11,do operator scold,0,0,1,0,0,0
97,26,0,12,do operator shout,0,0,0,1,0,0
97,26,0,13,want bus curse,1,1,0,0,0,0
97,26,0,14,want bus scold,1,1,1,0,0,0
97,26,0,15,want bus shout,1,1,0,1,0,0
97,26,0,16,want train curse,1,1,0,0,0,0
97,26,0,17,want train scold,1,1,1,0,0,0
97,26,0,18,want train shout,1,1,0,1,0,0
97,26,0,19,want store curse,1,0,0,0,0,0
97,26,0,20,want store scold,1,0,1,0,0,0
97,26,0,21,want store shout,1,0,0,1,0,0
97,26,0,22,want operator curse,1,0,0,0,0,0
97,26,0,23,want operator scold,1,0,1,0,0,0
97,26,0,24,want operator shout,1,0,0,1,0,0
98,23,0,1,do bus curse,0,1,0,0,1,1
98,23,0,2,do bus scold,0,1,1,0,2,1
98,23,0,3,do bus shout,0,1,0,1,1,1
98,23,0,4,do train curse,0,1,0,0,1,1
98,23,0,5,do train scold,0,1,1,0,0,0
98,23,0,6,do train shout,0,1,0,1,0,0
98,23,0,7,do store curse,0,0,0,0,0,0
98,23,0,8,do store scold,0,0,1,0,0,0
98,23,0,9,do store shout,0,0,0,1,0,0
98,23,0,10,do operator curse,0,0,0,0,2,1
98,23,0,11,do operator scold,0,0,1,0,2,1
98,23,0,12,do operator shout,0,0,0,1,1,1
98,23,0,13,want bus curse,1,1,0,0,1,1
98,23,0,14,want bus scold,1,1,1,0,1,1
98,23,0,15,want bus shout,1,1,0,1,1,1
98,23,0,16,want train curse,1,1,0,0,1,1
98,23,0,17,want train scold,1,1,1,0,0,0
98,23,0,18,want train shout,1,1,0,1,0,0
98,23,0,19,want store curse,1,0,0,0,0,0
98,23,0,20,want store scold,1,0,1,0,0,0
98,23,0,21,want store shout,1,0,0,1,0,0
98,23,0,22,want operator curse,1,0,0,0,1,1
98,23,0,23,want operator scold,1,0,1,0,1,1
98,23,0,24,want operator shout,1,0,0,1,1,1
99,15,0,1,do bus curse,0,1,0,0,0,0
99,15,0,2,do bus scold,0,1,1,0,0,0
99,15,0,3,do bus shout,0,1,0,1,0,0
99,15,0,4,do train curse,0,1,0,0,2,1
99,15,0,5,do train scold,0,1,1,0,2,1
99,15,0,6,do train shout,0,1,0,1,0,0
99,15,0,7,do store curse,0,0,0,0,0,0
99,15,0,8,do store scold,0,0,1,0,0,0
99,15,0,9,do store shout,0,0,0,1,0,0
99,15,0,10,do operator curse,0,0,0,0,1,1
99,15,0,11,do operator scold,0,0,1,0,0,0
99,15,0,12,do operator shout,0,0,0,1,0,0
99,15,0,13,want bus curse,1,1,0,0,0,0
99,15,0,14,want bus scold,1,1,1,0,0,0
99,15,0,15,want bus shout,1,1,0,1,2,1
99,15,0,16,want train curse,1,1,0,0,0,0
99,15,0,17,want train scold,1,1,1,0,0,0
99,15,0,18,want train shout,1,1,0,1,0,0
99,15,0,19,want store curse,1,0,0,0,0,0
99,15,0,20,want store scold,1,0,1,0,0,0
99,15,0,21,want store shout,1,0,0,1,0,0
99,15,0,22,want operator curse,1,0,0,0,0,0
99,15,0,23,want operator scold,1,0,1,0,0,0
99,15,0,24,want operator shout,1,0,0,1,0,0
100,18,0,1,do bus curse,0,1,0,0,1,1
100,18,0,2,do bus scold,0,1,1,0,0,0
100,18,0,3,do bus shout,0,1,0,1,0,0
100,18,0,4,do train curse,0,1,0,0,1,1
100,18,0,5,do train scold,0,1,1,0,0,0
100,18,0,6,do train shout,0,1,0,1,0,0
100,18,0,7,do store curse,0,0,0,0,0,0
100,18,0,8,do store scold,0,0,1,0,0,0
100,18,0,9,do store shout,0,0,0,1,0,0
100,18,0,10,do operator curse,0,0,0,0,1,1
100,18,0,11,do operator scold,0,0,1,0,0,0
100,18,0,12,do operator shout,0,0,0,1,0,0
100,18,0,13,want bus curse,1,1,0,0,0,0
100,18,0,14,want bus scold,1,1,1,0,0,0
100,18,0,15,want bus shout,1,1,0,1,0,0
100,18,0,16,want train curse,1,1,0,0,0,0
100,18,0,17,want train scold,1,1,1,0,0,0
100,18,0,18,want train shout,1,1,0,1,0,0
100,18,0,19,want store curse,1,0,0,0,0,0
100,18,0,20,want store scold,1,0,1,0,0,0
100,18,0,21,want store shout,1,0,0,1,0,0
100,18,0,22,want operator curse,1,0,0,0,1,1
100,18,0,23,want operator scold,1,0,1,0,0,0
100,18,0,24,want operator shout,1,0,0,1,0,0
101,27,0,1,do bus curse,0,1,0,0,2,1
101,27,0,2,do bus scold,0,1,1,0,2,1
101,27,0,3,do bus shout,0,1,0,1,0,0
101,27,0,4,do train curse,0,1,0,0,1,1
101,27,0,5,do train scold,0,1,1,0,1,1
101,27,0,6,do train shout,0,1,0,1,0,0
101,27,0,7,do store curse,0,0,0,0,2,1
101,27,0,8,do store scold,0,0,1,0,0,0
101,27,0,9,do store shout,0,0,0,1,0,0
101,27,0,10,do operator curse,0,0,0,0,2,1
101,27,0,11,do operator scold,0,0,1,0,2,1
101,27,0,12,do operator shout,0,0,0,1,0,0
101,27,0,13,want bus curse,1,1,0,0,2,1
101,27,0,14,want bus scold,1,1,1,0,0,0
101,27,0,15,want bus shout,1,1,0,1,0,0
101,27,0,16,want train curse,1,1,0,0,1,1
101,27,0,17,want train scold,1,1,1,0,1,1
101,27,0,18,want train shout,1,1,0,1,0,0
101,27,0,19,want store curse,1,0,0,0,1,1
101,27,0,20,want store scold,1,0,1,0,0,0
101,27,0,21,want store shout,1,0,0,1,0,0
101,27,0,22,want operator curse,1,0,0,0,1,1
101,27,0,23,want operator scold,1,0,1,0,1,1
101,27,0,24,want operator shout,1,0,0,1,0,0
102,21,0,1,do bus curse,0,1,0,0,0,0
102,21,0,2,do bus scold,0,1,1,0,1,1
102,21,0,3,do bus shout,0,1,0,1,0,0
102,21,0,4,do train curse,0,1,0,0,0,0
102,21,0,5,do train scold,0,1,1,0,1,1
102,21,0,6,do train shout,0,1,0,1,0,0
102,21,0,7,do store curse,0,0,0,0,0,0
102,21,0,8,do store scold,0,0,1,0,1,1
102,21,0,9,do store shout,0,0,0,1,0,0
102,21,0,10,do operator curse,0,0,0,0,2,1
102,21,0,11,do operator scold,0,0,1,0,0,0
102,21,0,12,do operator shout,0,0,0,1,0,0
102,21,0,13,want bus curse,1,1,0,0,0,0
102,21,0,14,want bus scold,1,1,1,0,0,0
102,21,0,15,want bus shout,1,1,0,1,0,0
102,21,0,16,want train curse,1,1,0,0,0,0
102,21,0,17,want train scold,1,1,1,0,0,0
102,21,0,18,want train shout,1,1,0,1,0,0
102,21,0,19,want store curse,1,0,0,0,0,0
102,21,0,20,want store scold,1,0,1,0,0,0
102,21,0,21,want store shout,1,0,0,1,0,0
102,21,0,22,want operator curse,1,0,0,0,2,1
102,21,0,23,want operator scold,1,0,1,0,0,0
102,21,0,24,want operator shout,1,0,0,1,0,0
103,21,0,1,do bus curse,0,1,0,0,0,0
103,21,0,2,do bus scold,0,1,1,0,2,1
103,21,0,3,do bus shout,0,1,0,1,0,0
103,21,0,4,do train curse,0,1,0,0,0,0
103,21,0,5,do train scold,0,1,1,0,2,1
103,21,0,6,do train shout,0,1,0,1,0,0
103,21,0,7,do store curse,0,0,0,0,2,1
103,21,0,8,do store scold,0,0,1,0,1,1
103,21,0,9,do store shout,0,0,0,1,0,0
103,21,0,10,do operator curse,0,0,0,0,2,1
103,21,0,11,do operator scold,0,0,1,0,2,1
103,21,0,12,do operator shout,0,0,0,1,0,0
103,21,0,13,want bus curse,1,1,0,0,2,1
103,21,0,14,want bus scold,1,1,1,0,2,1
103,21,0,15,want bus shout,1,1,0,1,0,0
103,21,0,16,want train curse,1,1,0,0,2,1
103,21,0,17,want train scold,1,1,1,0,2,1
103,21,0,18,want train shout,1,1,0,1,0,0
103,21,0,19,want store curse,1,0,0,0,1,1
103,21,0,20,want store scold,1,0,1,0,1,1
103,21,0,21,want store shout,1,0,0,1,0,0
103,21,0,22,want operator curse,1,0,0,0,2,1
103,21,0,23,want operator scold,1,0,1,0,2,1
103,21,0,24,want operator shout,1,0,0,1,0,0
104,15,0,1,do bus curse,0,1,0,0,2,1
104,15,0,2,do bus scold,0,1,1,0,2,1
104,15,0,3,do bus shout,0,1,0,1,0,0
104,15,0,4,do train curse,0,1,0,0,2,1
104,15,0,5,do train scold,0,1,1,0,2,1
104,15,0,6,do train shout,0,1,0,1,0,0
104,15,0,7,do store curse,0,0,0,0,0,0
104,15,0,8,do store scold,0,0,1,0,1,1
104,15,0,9,do store shout,0,0,0,1,0,0
104,15,0,10,do operator curse,0,0,0,0,0,0
104,15,0,11,do operator scold,0,0,1,0,0,0
104,15,0,12,do operator shout,0,0,0,1,0,0
104,15,0,13,want bus curse,1,1,0,0,0,0
104,15,0,14,want bus scold,1,1,1,0,1,1
104,15,0,15,want bus shout,1,1,0,1,0,0
104,15,0,16,want train curse,1,1,0,0,0,0
104,15,0,17,want train scold,1,1,1,0,1,1
104,15,0,18,want train shout,1,1,0,1,0,0
104,15,0,19,want store curse,1,0,0,0,0,0
104,15,0,20,want store scold,1,0,1,0,0,0
104,15,0,21,want store shout,1,0,0,1,0,0
104,15,0,22,want operator curse,1,0,0,0,0,0
104,15,0,23,want operator scold,1,0,1,0,1,1
104,15,0,24,want operator shout,1,0,0,1,0,0
105,17,0,1,do bus curse,0,1,0,0,2,1
105,17,0,2,do bus scold,0,1,1,0,2,1
105,17,0,3,do bus shout,0,1,0,1,1,1
105,17,0,4,do train curse,0,1,0,0,2,1
105,17,0,5,do train scold,0,1,1,0,1,1
105,17,0,6,do train shout,0,1,0,1,1,1
105,17,0,7,do store curse,0,0,0,0,1,1
105,17,0,8,do store scold,0,0,1,0,1,1
105,17,0,9,do store shout,0,0,0,1,1,1
105,17,0,10,do operator curse,0,0,0,0,2,1
105,17,0,11,do operator scold,0,0,1,0,1,1
105,17,0,12,do operator shout,0,0,0,1,1,1
105,17,0,13,want bus curse,1,1,0,0,1,1
105,17,0,14,want bus scold,1,1,1,0,1,1
105,17,0,15,want bus shout,1,1,0,1,0,0
105,17,0,16,want train curse,1,1,0,0,1,1
105,17,0,17,want train scold,1,1,1,0,1,1
105,17,0,18,want train shout,1,1,0,1,0,0
105,17,0,19,want store curse,1,0,0,0,0,0
105,17,0,20,want store scold,1,0,1,0,0,0
105,17,0,21,want store shout,1,0,0,1,0,0
105,17,0,22,want operator curse,1,0,0,0,2,1
105,17,0,23,want operator scold,1,0,1,0,2,1
105,17,0,24,want operator shout,1,0,0,1,1,1
106,15,0,1,do bus curse,0,1,0,0,1,1
106,15,0,2,do bus scold,0,1,1,0,0,0
106,15,0,3,do bus shout,0,1,0,1,0,0
106,15,0,4,do train curse,0,1,0,0,1,1
106,15,0,5,do train scold,0,1,1,0,0,0
106,15,0,6,do train shout,0,1,0,1,0,0
106,15,0,7,do store curse,0,0,0,0,1,1
106,15,0,8,do store scold,0,0,1,0,0,0
106,15,0,9,do store shout,0,0,0,1,0,0
106,15,0,10,do operator curse,0,0,0,0,2,1
106,15,0,11,do operator scold,0,0,1,0,0,0
106,15,0,12,do operator shout,0,0,0,1,1,1
106,15,0,13,want bus curse,1,1,0,0,1,1
106,15,0,14,want bus scold,1,1,1,0,0,0
106,15,0,15,want bus shout,1,1,0,1,0,0
106,15,0,16,want train curse,1,1,0,0,1,1
106,15,0,17,want train scold,1,1,1,0,0,0
106,15,0,18,want train shout,1,1,0,1,0,0
106,15,0,19,want store curse,1,0,0,0,0,0
106,15,0,20,want store scold,1,0,1,0,0,0
106,15,0,21,want store shout,1,0,0,1,0,0
106,15,0,22,want operator curse,1,0,0,0,1,1
106,15,0,23,want operator scold,1,0,1,0,0,0
106,15,0,24,want operator shout,1,0,0,1,1,1
107,23,0,1,do bus curse,0,1,0,0,0,0
107,23,0,2,do bus scold,0,1,1,0,0,0
107,23,0,3,do bus shout,0,1,0,1,0,0
107,23,0,4,do train curse,0,1,0,0,2,1
107,23,0,5,do train scold,0,1,1,0,0,0
107,23,0,6,do train shout,0,1,0,1,0,0
107,23,0,7,do store curse,0,0,0,0,2,1
107,23,0,8,do store scold,0,0,1,0,0,0
107,23,0,9,do store shout,0,0,0,1,0,0
107,23,0,10,do operator curse,0,0,0,0,1,1
107,23,0,11,do operator scold,0,0,1,0,0,0
107,23,0,12,do operator shout,0,0,0,1,0,0
107,23,0,13,want bus curse,1,1,0,0,1,1
107,23,0,14,want bus scold,1,1,1,0,0,0
107,23,0,15,want bus shout,1,1,0,1,2,1
107,23,0,16,want train curse,1,1,0,0,1,1
107,23,0,17,want train scold,1,1,1,0,0,0
107,23,0,18,want train shout,1,1,0,1,0,0
107,23,0,19,want store curse,1,0,0,0,0,0
107,23,0,20,want store scold,1,0,1,0,0,0
107,23,0,21,want store shout,1,0,0,1,0,0
107,23,0,22,want operator curse,1,0,0,0,0,0
107,23,0,23,want operator scold,1,0,1,0,0,0
107,23,0,24,want operator shout,1,0,0,1,0,0
108,23,0,1,do bus curse,0,1,0,0,1,1
108,23,0,2,do bus scold,0,1,1,0,1,1
108,23,0,3,do bus shout,0,1,0,1,1,1
108,23,0,4,do train curse,0,1,0,0,2,1
108,23,0,5,do train scold,0,1,1,0,1,1
108,23,0,6,do train shout,0,1,0,1,2,1
108,23,0,7,do store curse,0,0,0,0,1,1
108,23,0,8,do store scold,0,0,1,0,1,1
108,23,0,9,do store shout,0,0,0,1,1,1
108,23,0,10,do operator curse,0,0,0,0,1,1
108,23,0,11,do operator scold,0,0,1,0,1,1
108,23,0,12,do operator shout,0,0,0,1,0,0
108,23,0,13,want bus curse,1,1,0,0,1,1
108,23,0,14,want bus scold,1,1,1,0,1,1
108,23,0,15,want bus shout,1,1,0,1,0,0
108,23,0,16,want train curse,1,1,0,0,1,1
108,23,0,17,want train scold,1,1,1,0,1,1
108,23,0,18,want train shout,1,1,0,1,0,0
108,23,0,19,want store curse,1,0,0,0,1,1
108,23,0,20,want store scold,1,0,1,0,1,1
108,23,0,21,want store shout,1,0,0,1,0,0
108,23,0,22,want operator curse,1,0,0,0,1,1
108,23,0,23,want operator scold,1,0,1,0,1,1
108,23,0,24,want operator shout,1,0,0,1,0,0
109,19,0,1,do bus curse,0,1,0,0,0,0
109,19,0,2,do bus scold,0,1,1,0,0,0
109,19,0,3,do bus shout,0,1,0,1,0,0
109,19,0,4,do train curse,0,1,0,0,1,1
109,19,0,5,do train scold,0,1,1,0,0,0
109,19,0,6,do train shout,0,1,0,1,0,0
109,19,0,7,do store curse,0,0,0,0,0,0
109,19,0,8,do store scold,0,0,1,0,0,0
109,19,0,9,do store shout,0,0,0,1,0,0
109,19,0,10,do operator curse,0,0,0,0,1,1
109,19,0,11,do operator scold,0,0,1,0,0,0
109,19,0,12,do operator shout,0,0,0,1,0,0
109,19,0,13,want bus curse,1,1,0,0,1,1
109,19,0,14,want bus scold,1,1,1,0,0,0
109,19,0,15,want bus shout,1,1,0,1,0,0
109,19,0,16,want train curse,1,1,0,0,0,0
109,19,0,17,want train scold,1,1,1,0,0,0
109,19,0,18,want train shout,1,1,0,1,0,0
109,19,0,19,want store curse,1,0,0,0,0,0
109,19,0,20,want store scold,1,0,1,0,0,0
109,19,0,21,want store shout,1,0,0,1,0,0
109,19,0,22,want operator curse,1,0,0,0,0,0
109,19,0,23,want operator scold,1,0,1,0,0,0
109,19,0,24,want operator shout,1,0,0,1,0,0
110,21,0,1,do bus curse,0,1,0,0,1,1
110,21,0,2,do bus scold,0,1,1,0,0,0
110,21,0,3,do bus shout,0,1,0,1,0,0
110,21,0,4,do train curse,0,1,0,0,1,1
110,21,0,5,do train scold,0,1,1,0,0,0
110,21,0,6,do train shout,0,1,0,1,0,0
110,21,0,7,do store curse,0,0,0,0,0,0
110,21,0,8,do store scold,0,0,1,0,0,0
110,21,0,9,do store shout,0,0,0,1,0,0
110,21,0,10,do operator curse,0,0,0,0,0,0
110,21,0,11,do operator scold,0,0,1,0,0,0
110,21,0,12,do operator shout,0,0,0,1,0,0
110,21,0,13,want bus curse,1,1,0,0,0,0
110,21,0,14,want bus scold,1,1,1,0,0,0
110,21,0,15,want bus shout,1,1,0,1,0,0
110,21,0,16,want train curse,1,1,0,0,0,0
110,21,0,17,want train scold,1,1,1,0,0,0
110,21,0,18,want train shout,1,1,0,1,0,0
110,21,0,19,want store curse,1,0,0,0,0,0
110,21,0,20,want store scold,1,0,1,0,0,0
110,21,0,21,want store shout,1,0,0,1,0,0
110,21,0,22,want operator curse,1,0,0,0,0,0
110,21,0,23,want operator scold,1,0,1,0,0,0
110,21,0,24,want operator shout,1,0,0,1,0,0
111,18,0,1,do bus curse,0,1,0,0,2,1
111,18,0,2,do bus scold,0,1,1,0,0,0
111,18,0,3,do bus shout,0,1,0,1,0,0
111,18,0,4,do train curse,0,1,0,0,1,1
111,18,0,5,do train scold,0,1,1,0,0,0
111,18,0,6,do train shout,0,1,0,1,0,0
111,18,0,7,do store curse,0,0,0,0,0,0
111,18,0,8,do store scold,0,0,1,0,0,0
111,18,0,9,do store shout,0,0,0,1,0,0
111,18,0,10,do operator curse,0,0,0,0,1,1
111,18,0,11,do operator scold,0,0,1,0,0,0
111,18,0,12,do operator shout,0,0,0,1,0,0
111,18,0,13,want bus curse,1,1,0,0,1,1
111,18,0,14,want bus scold,1,1,1,0,0,0
111,18,0,15,want bus shout,1,1,0,1,0,0
111,18,0,16,want train curse,1,1,0,0,0,0
111,18,0,17,want train scold,1,1,1,0,0,0
111,18,0,18,want train shout,1,1,0,1,0,0
111,18,0,19,want store curse,1,0,0,0,0,0
111,18,0,20,want store scold,1,0,1,0,0,0
111,18,0,21,want store shout,1,0,0,1,0,0
111,18,0,22,want operator curse,1,0,0,0,0,0
111,18,0,23,want operator scold,1,0,1,0,0,0
111,18,0,24,want operator shout,1,0,0,1,0,0
112,18,0,1,do bus curse,0,1,0,0,2,1
112,18,0,2,do bus scold,0,1,1,0,0,0
112,18,0,3,do bus shout,0,1,0,1,0,0
112,18,0,4,do train curse,0,1,0,0,1,1
112,18,0,5,do train scold,0,1,1,0,0,0
112,18,0,6,do train shout,0,1,0,1,0,0
112,18,0,7,do store curse,0,0,0,0,1,1
112,18,0,8,do store scold,0,0,1,0,0,0
112,18,0,9,do store shout,0,0,0,1,0,0
112,18,0,10,do operator curse,0,0,0,0,1,1
112,18,0,11,do operator scold,0,0,1,0,0,0
112,18,0,12,do operator shout,0,0,0,1,0,0
112,18,0,13,want bus curse,1,1,0,0,0,0
112,18,0,14,want bus scold,1,1,1,0,0,0
112,18,0,15,want bus shout,1,1,0,1,0,0
112,18,0,16,want train curse,1,1,0,0,0,0
112,18,0,17,want train scold,1,1,1,0,0,0
112,18,0,18,want train shout,1,1,0,1,0,0
112,18,0,19,want store curse,1,0,0,0,0,0
112,18,0,20,want store scold,1,0,1,0,0,0
112,18,0,21,want store shout,1,0,0,1,0,0
112,18,0,22,want operator curse,1,0,0,0,0,0
112,18,0,23,want operator scold,1,0,1,0,0,0
112,18,0,24,want operator shout,1,0,0,1,0,0
113,16,0,1,do bus curse,0,1,0,0,2,1
113,16,0,2,do bus scold,0,1,1,0,2,1
113,16,0,3,do bus shout,0,1,0,1,0,0
113,16,0,4,do train curse,0,1,0,0,2,1
113,16,0,5,do train scold,0,1,1,0,2,1
113,16,0,6,do train shout,0,1,0,1,0,0
113,16,0,7,do store curse,0,0,0,0,2,1
113,16,0,8,do store scold,0,0,1,0,2,1
113,16,0,9,do store shout,0,0,0,1,0,0
113,16,0,10,do operator curse,0,0,0,0,1,1
113,16,0,11,do operator scold,0,0,1,0,1,1
113,16,0,12,do operator shout,0,0,0,1,1,1
113,16,0,13,want bus curse,1,1,0,0,0,0
113,16,0,14,want bus scold,1,1,1,0,0,0
113,16,0,15,want bus shout,1,1,0,1,0,0
113,16,0,16,want train curse,1,1,0,0,1,1
113,16,0,17,want train scold,1,1,1,0,0,0
113,16,0,18,want train shout,1,1,0,1,0,0
113,16,0,19,want store curse,1,0,0,0,1,1
113,16,0,20,want store scold,1,0,1,0,1,1
113,16,0,21,want store shout,1,0,0,1,0,0
113,16,0,22,want operator curse,1,0,0,0,1,1
113,16,0,23,want operator scold,1,0,1,0,0,0
113,16,0,24,want operator shout,1,0,0,1,0,0
114,20,0,1,do bus curse,0,1,0,0,2,1
114,20,0,2,do bus scold,0,1,1,0,0,0
114,20,0,3,do bus shout,0,1,0,1,0,0
114,20,0,4,do train curse,0,1,0,0,1,1
114,20,0,5,do train scold,0,1,1,0,1,1
114,20,0,6,do train shout,0,1,0,1,0,0
114,20,0,7,do store curse,0,0,0,0,1,1
114,20,0,8,do store scold,0,0,1,0,1,1
114,20,0,9,do store shout,0,0,0,1,0,0
114,20,0,10,do operator curse,0,0,0,0,2,1
114,20,0,11,do operator scold,0,0,1,0,1,1
114,20,0,12,do operator shout,0,0,0,1,0,0
114,20,0,13,want bus curse,1,1,0,0,1,1
114,20,0,14,want bus scold,1,1,1,0,1,1
114,20,0,15,want bus shout,1,1,0,1,0,0
114,20,0,16,want train curse,1,1,0,0,1,1
114,20,0,17,want train scold,1,1,1,0,0,0
114,20,0,18,want train shout,1,1,0,1,0,0
114,20,0,19,want store curse,1,0,0,0,0,0
114,20,0,20,want store scold,1,0,1,0,0,0
114,20,0,21,want store shout,1,0,0,1,0,0
114,20,0,22,want operator curse,1,0,0,0,2,1
114,20,0,23,want operator scold,1,0,1,0,1,1
114,20,0,24,want operator shout,1,0,0,1,0,0
115,24,0,1,do bus curse,0,1,0,0,2,1
115,24,0,2,do bus scold,0,1,1,0,2,1
115,24,0,3,do bus shout,0,1,0,1,2,1
115,24,0,4,do train curse,0,1,0,0,2,1
115,24,0,5,do train scold,0,1,1,0,2,1
115,24,0,6,do train shout,0,1,0,1,2,1
115,24,0,7,do store curse,0,0,0,0,2,1
115,24,0,8,do store scold,0,0,1,0,2,1
115,24,0,9,do store shout,0,0,0,1,1,1
115,24,0,10,do operator curse,0,0,0,0,2,1
115,24,0,11,do operator scold,0,0,1,0,1,1
115,24,0,12,do operator shout,0,0,0,1,2,1
115,24,0,13,want bus curse,1,1,0,0,2,1
115,24,0,14,want bus scold,1,1,1,0,2,1
115,24,0,15,want bus shout,1,1,0,1,2,1
115,24,0,16,want train curse,1,1,0,0,2,1
115,24,0,17,want train scold,1,1,1,0,1,1
115,24,0,18,want train shout,1,1,0,1,0,0
115,24,0,19,want store curse,1,0,0,0,2,1
115,24,0,20,want store scold,1,0,1,0,0,0
115,24,0,21,want store shout,1,0,0,1,0,0
115,24,0,22,want operator curse,1,0,0,0,2,1
115,24,0,23,want operator scold,1,0,1,0,2,1
115,24,0,24,want operator shout,1,0,0,1,1,1
116,26,0,1,do bus curse,0,1,0,0,2,1
116,26,0,2,do bus scold,0,1,1,0,2,1
116,26,0,3,do bus shout,0,1,0,1,1,1
116,26,0,4,do train curse,0,1,0,0,2,1
116,26,0,5,do train scold,0,1,1,0,2,1
116,26,0,6,do train shout,0,1,0,1,1,1
116,26,0,7,do store curse,0,0,0,0,2,1
116,26,0,8,do store scold,0,0,1,0,1,1
116,26,0,9,do store shout,0,0,0,1,0,0
116,26,0,10,do operator curse,0,0,0,0,1,1
116,26,0,11,do operator scold,0,0,1,0,0,0
116,26,0,12,do operator shout,0,0,0,1,0,0
116,26,0,13,want bus curse,1,1,0,0,2,1
116,26,0,14,want bus scold,1,1,1,0,2,1
116,26,0,15,want bus shout,1,1,0,1,0,0
116,26,0,16,want train curse,1,1,0,0,2,1
116,26,0,17,want train scold,1,1,1,0,1,1
116,26,0,18,want train shout,1,1,0,1,1,1
116,26,0,19,want store curse,1,0,0,0,2,1
116,26,0,20,want store scold,1,0,1,0,0,0
116,26,0,21,want store shout,1,0,0,1,0,0
116,26,0,22,want operator curse,1,0,0,0,0,0
116,26,0,23,want operator scold,1,0,1,0,0,0
116,26,0,24,want operator shout,1,0,0,1,0,0
117,20,0,1,do bus curse,0,1,0,0,2,1
117,20,0,2,do bus scold,0,1,1,0,2,1
117,20,0,3,do bus shout,0,1,0,1,1,1
117,20,0,4,do train curse,0,1,0,0,1,1
117,20,0,5,do train scold,0,1,1,0,1,1
117,20,0,6,do train shout,0,1,0,1,1,1
117,20,0,7,do store curse,0,0,0,0,1,1
117,20,0,8,do store scold,0,0,1,0,1,1
117,20,0,9,do store shout,0,0,0,1,1,1
117,20,0,10,do operator curse,0,0,0,0,1,1
117,20,0,11,do operator scold,0,0,1,0,0,0
117,20,0,12,do operator shout,0,0,0,1,1,1
117,20,0,13,want bus curse,1,1,0,0,2,1
117,20,0,14,want bus scold,1,1,1,0,0,0
117,20,0,15,want bus shout,1,1,0,1,0,0
117,20,0,16,want train curse,1,1,0,0,2,1
117,20,0,17,want train scold,1,1,1,0,0,0
117,20,0,18,want train shout,1,1,0,1,0,0
117,20,0,19,want store curse,1,0,0,0,1,1
117,20,0,20,want store scold,1,0,1,0,0,0
117,20,0,21,want store shout,1,0,0,1,0,0
117,20,0,22,want operator curse,1,0,0,0,1,1
117,20,0,23,want operator scold,1,0,1,0,0,0
117,20,0,24,want operator shout,1,0,0,1,0,0
118,22,0,1,do bus curse,0,1,0,0,2,1
118,22,0,2,do bus scold,0,1,1,0,2,1
118,22,0,3,do bus shout,0,1,0,1,2,1
118,22,0,4,do train curse,0,1,0,0,2,1
118,22,0,5,do train scold,0,1,1,0,2,1
118,22,0,6,do train shout,0,1,0,1,2,1
118,22,0,7,do store curse,0,0,0,0,1,1
118,22,0,8,do store scold,0,0,1,0,0,0
118,22,0,9,do store shout,0,0,0,1,0,0
118,22,0,10,do operator curse,0,0,0,0,1,1
118,22,0,11,do operator scold,0,0,1,0,0,0
118,22,0,12,do operator shout,0,0,0,1,0,0
118,22,0,13,want bus curse,1,1,0,0,1,1
118,22,0,14,want bus scold,1,1,1,0,1,1
118,22,0,15,want bus shout,1,1,0,1,0,0
118,22,0,16,want train curse,1,1,0,0,1,1
118,22,0,17,want train scold,1,1,1,0,1,1
118,22,0,18,want train shout,1,1,0,1,0,0
118,22,0,19,want store curse,1,0,0,0,0,0
118,22,0,20,want store scold,1,0,1,0,0,0
118,22,0,21,want store shout,1,0,0,1,0,0
118,22,0,22,want operator curse,1,0,0,0,0,0
118,22,0,23,want operator scold,1,0,1,0,0,0
118,22,0,24,want operator shout,1,0,0,1,0,0
119,16,1,1,do bus curse,0,1,0,0,0,0
119,16,1,2,do bus scold,0,1,1,0,0,0
119,16,1,3,do bus shout,0,1,0,1,0,0
119,16,1,4,do train curse,0,1,0,0,0,0
119,16,1,5,do train scold,0,1,1,0,2,1
119,16,1,6,do train shout,0,1,0,1,0,0
119,16,1,7,do store curse,0,0,0,0,0,0
119,16,1,8,do store scold,0,0,1,0,2,1
119,16,1,9,do store shout,0,0,0,1,0,0
119,16,1,10,do operator curse,0,0,0,0,0,0
119,16,1,11,do operator scold,0,0,1,0,2,1
119,16,1,12,do operator shout,0,0,0,1,0,0
